phrase_originale,nom1,nom2,determinant,nom1_lemme,nom2_lemme,definitude,type_jdm,est_valide,notes
talènt de stratégique,talènt,stratégique,de,talènt,stratégique,False,r_has_property-1,True,
ce talent de remarquable,talent,remarquable,de,talent,remarquable,False,r_has_property-1,True,
quel talent de propre,talent,propre,de,talent,propre,False,r_has_property-1,True,
ce talent de mort,talent,mort,de,talent,mort,False,r_has_property-1,True,
quel talent de latent,talent,latent,de,talent,latent,False,r_has_property-1,True,
chaque talent de prouvé,talent,prouvé,de,talent,prouvé,False,r_has_property-1,True,
quel talent de totale,talent,totale,de,talent,totale,False,r_has_property-1,True,
chaque talent de montré,talent,montré,de,talent,montré,False,r_has_property-1,True,
un talênt du bilatéralement symétrique,talênt,bilatéralement symétrique,du,talênt,bilatéralement symétrique,True,r_has_property-1,True,
quel talent de bilatéralement symétrique,talent,bilatéralement symétrique,de,talent,bilatéralement symétrique,False,r_has_property-1,True,
quel  talent de en or massif,talent,en or massif,de,talent,en or massif,False,r_has_property-1,True,
quel livre de droit,livre,droit,de,livre,droit,False,r_topic,True,
chaque livre de édition,livre,édition,de,livre,édition,False,r_topic,True,
le livre du cculture,livre,cculture,du,livre,cculture,True,r_topic,True,
tout livre de culture,livre,culture,de,livre,culture,False,r_topic,True,
quel livre de mathématiques,livre,mathématiques,de,livre,mathématique,False,r_topic,True,
chaque livre de monnaie,livre,monnaie,de,livre,monnaie,False,r_topic,True,
quel  livre de poids et mesures,livre,poids et mesures,de,livre,poids et mesure,False,r_topic,True,
le livre de poids et esures,livre,poids et esures,de,livre,poids et esure,False,r_topic,True,
la livre de littérature,livre,littérature,de,livre,littérature,False,r_topic,True,
chaque livre de commerce,livre,commerce,de,livre,commerce,False,r_topic,True,
quel livre de toxicomanie,livre,toxicomanie,de,livre,toxicomanie,False,r_topic,True,
le livre du musique,livre,musique,du,livre,musique,True,r_topic,True,
quel livre de métrologie,livre,métrologie,de,livre,métrologie,False,r_topic,True,
un certain livre de France,livre,france,de,livre,france,False,r_topic,True,
la livre du lecture,livre,lecture,du,livre,lecture,True,r_topic,True,
cè livre de vie quotidienne,livre,vie quotidienne,de,livre,vie quotidienne,False,r_topic,True,
ce livre de diplomatie,livre,diplomatie,de,livre,diplomatie,False,r_topic,True,
la  livre de drogue,livre,drogue,de,livre,drogue,False,r_topic,True,
le livre du marine,livre,marine,du,livre,marine,True,r_topic,True,
ce livre de unités de mesure,ce livre de unités,mesure,de,ce livre de unité,mesure,False,r_topic,True,
le livre de l'unités de mesure,le livre de l'unités,mesure,de,le livre de l'unité,mesure,False,r_topic,True,
la livre de unités de mesure,la livre de unités,mesure,de,la livre de unité,mesure,False,r_topic,True,
un livre de music,livre,music,de,livre,music,False,r_topic,True,
ce livre de mmusic,livre,mmusic,de,livre,mmusic,False,r_topic,True,
la livrè de Économie,livrè,économie,de,livrè,économie,False,r_topic,True,
tout livre de stupéfiants,livre,stupéfiants,de,livre,stupéfiant,False,r_topic,True,
une film du photographie,film,photographie,du,film,photographie,True,r_topic,True,
quel film de photoggraphie,film,photoggraphie,de,film,photoggraphie,False,r_topic,True,
tout film de conditionnement,film,conditionnement,de,film,conditionnement,False,r_topic,True,
chaque film de technique,film,technique,de,film,technique,False,r_topic,True,
film de septième art,film,septième art,de,film,septième art,False,r_topic,True,
chaque film de septièème art,film,septièème art,de,film,septièème art,False,r_topic,True,
le film de cinéma,film,cinéma,de,film,cinéma,False,r_topic,True,
la film du cinma,film,cinma,du,film,cinma,True,r_topic,True,
chaque film de recréaation,film,recréaation,de,film,recréaation,False,r_topic,True,
tout film de recréation,film,recréation,de,film,recréation,False,r_topic,True,
tout film de films,film,films,de,film,film,False,r_topic,True,
chaque film de physique,film,physique,de,film,physique,False,r_topic,True,
quel film de chimie,film,chimie,de,film,chimie,False,r_topic,True,
le film de loisirs,film,loisirs,de,film,loisir,False,r_topic,True,
film de télévision,film,télévision,de,film,télévision,False,r_topic,True,
un certain film de lettres,film,lettres,de,film,lettre,False,r_topic,True,
un certain film de vidéothèque,film,vidéothèque,de,film,vidéothèque,False,r_topic,True,
un certain film de nutrition,film,nutrition,de,film,nutrition,False,r_topic,True,
chaque film de vidéo,film,vidéo,de,film,vidéo,False,r_topic,True,
un certain film de alimentation,film,alimentation,de,film,alimentation,False,r_topic,True,
un certain film de vie quotidienne,film,vie quotidienne,de,film,vie quotidienne,False,r_topic,True,
tout film de vacances,film,vacances,de,film,vacance,False,r_topic,True,
la film du économie,film,économie,du,film,économie,True,r_topic,True,
un certain film de Video,film,video,de,film,video,False,r_topic,True,
un film de l'artistic,un film,l'artistic,de,un film,l'artistic,False,r_topic,True,
le film de artistic,film,artistic,de,film,artistic,False,r_topic,True,
quel film de chymie,film,chymie,de,film,chymie,False,r_topic,True,
unè film de l'humanities,unè film,l'humanities,de,unè film,l'humanitie,False,r_topic,True,
chaque film de humanities,film,humanities,de,film,humanitie,False,r_topic,True,
tout  film de literature,film,literature,de,film,literature,False,r_topic,True,
chaque cours de droit,cours,droit,de,cour,droit,False,r_topic,True,
quel cours de hydrographie,cours,hydrographie,de,cour,hydrographie,False,r_topic,True,
ce cours de tourisme,cours,tourisme,de,cour,tourisme,False,r_topic,True,
chaque cours de ôtellerie,cours,ôtellerie,de,cour,ôtellerie,False,r_topic,True,
la couurs de l'hôtellerie,la couurs,l'hôtellerie,de,la couur,l'hôtellerie,False,r_topic,True,
un certain coours de formation,coours,formation,de,coour,formation,False,r_topic,True,
une cours du formation,cours,formation,du,cour,formation,True,r_topic,True,
chaque cours de temps,cours,temps,de,cour,temp,False,r_topic,True,
ce cours de matière,cours,matière,de,cour,matière,False,r_topic,True,
un certain cours de biologie,cours,biologie,de,cour,biologie,False,r_topic,True,
une cours du jurisprudence,cours,jurisprudence,de,cour,jurisprudence,False,r_topic,True,
un certain cours de hydrologie,cours,hydrologie,de,cour,hydrologie,False,r_topic,True,
la cours du chimie,cours,chimie,du,cour,chimie,True,r_topic,True,
quel cours de phylogénie,cours,phylogénie,de,cour,phylogénie,False,r_topic,True,
un certain cours de commerce,cours,commerce,de,cour,commerce,False,r_topic,True,
ce cours de finance,cours,finance,de,cour,finance,False,r_topic,True,
cours de l'eau,cours,l'eau,de,cour,l'eau,False,r_topic,True,
la cours de l'enseignement,la cours,l'enseignement,de,la cour,l'enseignement,False,r_topic,True,
tout cours de enseignement,cours,enseignement,de,cour,enseignement,False,r_topic,True,
le cours de éducation,cours,éducation,de,cour,éducation,False,r_topic,True,
une cours de scolaire,cours,scolaire,de,cour,scolaire,False,r_topic,True,
une cours du scolarité,cours,scolarité,du,cour,scolarité,True,r_topic,True,
quel cours de économie,cours,économie,de,cour,économie,False,r_topic,True,
cours de cours d'eau,cours,cours d'eau,de,cour,cours d'eau,False,r_topic,True,
un certain cours de cours d'eau,un certain cours,cours d'eau,de,un certain cour,cours d'eau,False,r_topic,True,
quel cours de cours d'eau,quel cours,cours d'eau,de,quel cour,cours d'eau,False,r_topic,True,
tout cours de marine,cours,marine,de,cour,marine,False,r_topic,True,
un cours du évolution,cours,évolution,du,cour,évolution,True,r_topic,True,
ce cours de fleuves,cours,fleuves,de,cour,fleuve,False,r_topic,True,
cours de l'aménagement urbain,cours,l'aménagement urbain,de,cour,l'aménagement urbain,False,r_topic,True,
un certain cours de biologie évolutive,cours,biologie évolutive,de,cour,biologie évolutive,False,r_topic,True,
le cours de ministère de l'Éducation nationale,le cours de ministère,l'éducation nationale,de,le cours de ministère,l'éducation nationale,False,r_topic,True,
quel cours de ministère de l'Éducation nationale,quel cours de ministère,l'éducation nationale,de,quel cours de ministère,l'éducation nationale,False,r_topic,True,
tout cours de ministère de l'Éducation nationale,tout cours de ministère,l'éducation nationale,de,tout cours de ministère,l'éducation nationale,False,r_topic,True,
le cours de ministère de l'éducation,le cours de ministère,l'éducation,de,le cours de ministère,l'éducation,False,r_topic,True,
un certain cours de ministère de l'éducation,un certain cours de ministère,l'éducation,de,un certain cours de ministère,l'éducation,False,r_topic,True,
tout ccours de ministère de l'éducation,tout ccours de ministère,l'éducation,de,tout ccours de ministère,l'éducation,False,r_topic,True,
chaque cours de ministère de l'Éducation,chaque cours de ministère,l'éducation,de,chaque cours de ministère,l'éducation,False,r_topic,True,
quel cours de ministère de l'Éducation,quel cours de ministère,l'éducation,de,quel cours de ministère,l'éducation,False,r_topic,True,
chaque cours de Cours d'eau,chaque cours,cours d'eau,de,chaque cour,cours d'eau,False,r_topic,True,
une article du botanique,article,botanique,du,article,botanique,True,r_topic,True,
quel article de bottanique,article,bottanique,de,article,bottanique,False,r_topic,True,
un certain article de législation,article,législation,de,article,législation,False,r_topic,True,
chaque article de droit,article,droit,de,article,droit,False,r_topic,True,
un certain article de mass media,article,mass media,de,article,mass media,False,r_topic,True,
un certain article de presse,article,presse,de,article,presse,False,r_topic,True,
chaque article de linguistique,article,linguistique,de,article,linguistique,False,r_topic,True,
articlê du linguistique,articlê,linguistique,du,articlê,linguistique,True,r_topic,True,
chaque  article de presse écrite,article,presse écrite,de,article,presse écrite,False,r_topic,True,
tout articlé de presse écrite,articlé,presse écrite,de,articlé,presse écrite,False,r_topic,True,
un article de journalisme,article,journalisme,de,article,journalisme,False,r_topic,True,
tout article de commerce,article,commerce,de,article,commerce,False,r_topic,True,
quel article de entomologie,article,entomologie,de,article,entomologie,False,r_topic,True,
quel article de grammaire,article,grammaire,de,article,grammaire,False,r_topic,True,
un article du mycologie,article,mycologie,du,article,mycologie,True,r_topic,True,
chaque article de médias,article,médias,de,article,média,False,r_topic,True,
ce artticle de médias,artticle,médias,de,artticle,média,False,r_topic,True,
un certain article de loi,article,loi,de,article,loi,False,r_topic,True,
quel artice de loi,artice,loi,de,artice,loi,False,r_topic,True,
ce article de conférence,article,conférence,de,article,conférence,False,r_topic,True,
ce article de zologie,article,zologie,de,article,zologie,False,r_topic,True,
un certain article de zoologie,article,zoologie,de,article,zoologie,False,r_topic,True,
tout articlè de zoologie,articlè,zoologie,de,articlè,zoologie,False,r_topic,True,
quel article de Grammaiire,article,grammaiire,de,article,grammaiire,False,r_topic,True,
un certain article de Grammare,article,grammare,de,article,grammare,False,r_topic,True,
un certain rticle de droit objectif,rticle,droit objectif,de,rticle,droit objectif,False,r_topic,True,
tout article de droit objectif,article,droit objectif,de,article,droit objectif,False,r_topic,True,
tout article de mass média,article,mass média,de,article,mass média,False,r_topic,True,
article du médias de masse,article du médias,masse,de,article du média,masse,False,r_topic,True,
chaque article de médias de masse,chaque article de médias,masse,de,chaque article de média,masse,False,r_topic,True,
un certain article de médias de masse,un certain article de médias,masse,de,un certain article de média,masse,False,r_topic,True,
tout article de média de masse,tout article de média,masse,de,tout article de média,masse,False,r_topic,True,
un article de Médias  de masse,un article de médias,masse,de,un article de média,masse,False,r_topic,True,
la article de Média de masse,la article de média,masse,de,la article de média,masse,False,r_topic,True,
le article du Média de masse,le article du média,masse,de,le article du média,masse,False,r_topic,True,
ce documentairee de cinéma,documentairee,cinéma,de,documentairee,cinéma,False,r_topic,True,
un certain documentaire de cinéma,documentaire,cinéma,de,documentaire,cinéma,False,r_topic,True,
un certain documentaire de films,documentaire,films,de,documentaire,film,False,r_topic,True,
la these de musique,these,musique,de,these,musique,False,r_topic,True,
quel these de orthodontie,these,orthodontie,de,these,orthodontie,False,r_topic,True,
